Source_Dataset,Original_Degree,Original_CGPA,ML_Degree_Code,ML_Spec_Code,ML_CGPA_Norm,ML_YoG,ML_Cert_Count,job_role
Academic Performance (V2),CVE,4.208554365349605,2,6,1.084655080888735,2013.0818250878774,-0.07655813973540757,Data Analyst
Academic Performance (V2),CVE,3.2872839048276097,2,6,0.5840792928113973,2010.0480314255292,-0.09287520146174277,QA Engineer
Academic Performance (V2),PHYR,4.052041208600384,5,9,0.6425813432174639,2012.8159889857948,-0.06158107924771738,Data Analyst
Academic Performance (V2),MCE,4.160788547943978,2,5,0.8464501219243293,2013.950457148214,0.15089259912562114,Data Analyst
Academic Performance (V2),EEE,4.058833878037604,2,4,0.9954180687904772,2012.0696186715948,0.06345588107035087,Data Analyst
Academic Performance (V2),CHM,2.600690114113553,5,9,0.6711907534391239,2013.2643422863362,-0.061888936592942284,QA Engineer
Academic Performance (V2),ICE,4.5426488287035225,1,2,0.9553085840993303,2010.9127438841192,-0.1586556551206274,Data Analyst
Academic Performance (V2),PHYE,2.2598915593987114,5,9,0.4634976300584143,2012.9545677376807,-0.11342616199809002,IT Support
Academic Performance (V2),CIS,4.590250328390697,1,1,1.0917623612900504,2011.0496575800307,0.0614379748252203,Data Analyst
Academic Performance (V2),CHM,2.8572774595652914,5,9,0.4010834971987842,2011.8550462785383,0.06397596497526668,IT Support
Academic Performance (V2),MIS,3.8214075235729137,7,7,0.6937760371129491,2011.0451238601747,0.0511335752398862,Data Analyst
Academic Performance (V2),CVE,3.3541283401255604,2,6,0.6637922056094776,2011.9818992337866,-0.0794230166878403,Data Analyst
Academic Performance (V2),MIS,2.281011803929598,7,7,0.2607734154886922,2010.8687955158766,-0.05997625888314644,IT Support
Academic Performance (V2),EEE,3.229555779948954,2,4,0.7526355307374819,2010.0114099222683,0.005204847896888829,QA Engineer
Academic Performance (V2),ICE,4.71346004478692,1,2,0.9108798049047737,2012.9034410106917,0.022196566149316165,Data Analyst
Academic Performance (V2),PET,3.869989326262029,2,9,0.8221916647850482,2013.0019229173342,-0.08141583476959463,Data Analyst
Academic Performance (V2),EEE,3.679058662935527,2,4,0.8767025744076014,2012.8994482570179,-0.06812401925219536,Data Analyst
Academic Performance (V2),MCE,3.527205085871575,2,5,0.8031739042978582,2013.8745546312484,-0.0677334187401994,Data Analyst
Academic Performance (V2),BCH,3.267440880358828,5,9,0.6258561756765122,2010.0320239655082,-0.10637534396915956,QA Engineer
Academic Performance (V2),PET,3.8139182361727064,2,9,0.9158451247407708,2013.845955386131,0.007893434378387822,Data Analyst
Academic Performance (V2),MIS,4.482110175207274,7,7,1.014600594078673,2012.944342567146,0.01897974407125015,Data Analyst
Academic Performance (V2),BCH,3.7330912957493907,5,9,0.6506957459076919,2011.1719361203566,0.1684856171684822,Data Analyst
Academic Performance (V2),ICE,4.490962001437036,1,2,0.9024200824948646,2011.9411337803217,0.10115212914711876,Data Analyst
Academic Performance (V2),ICE,3.782284234597001,1,2,0.7682200749343325,2010.148192421437,0.1820128099909984,Data Analyst
Academic Performance (V2),CIS,3.9289854018131853,1,1,0.546923505961876,2012.1564792456531,-0.08338231829393064,Data Analyst
Academic Performance (V2),EEE,3.313010649397958,2,4,0.7542920499940046,2011.9282829403198,-0.18960868782724818,QA Engineer
Academic Performance (V2),CHE,4.059601502134082,2,0,0.6600170767974263,2012.0036371032502,-0.001148974383311308,Data Analyst
Academic Performance (V2),CIS,4.433244544029334,1,1,0.8604900933790478,2011.9488996046239,-0.10770750698704812,Data Analyst
Academic Performance (V2),EEE,4.208837293668047,2,4,0.7010425667725347,2009.9460863195736,0.11635089884903892,Data Analyst
Academic Performance (V2),MCB,2.666039144287226,5,9,0.5161663954388346,2013.0092353144555,-0.023869676964778794,IT Support
Academic Performance (V2),ICE,3.256147370806374,1,2,0.7774311082309942,2013.9473090757306,-0.008353466443220759,QA Engineer
Academic Performance (V2),MCB,3.711580571278765,5,9,0.7090819889453467,2013.8691022526639,-0.18666476183133376,Data Analyst
Academic Performance (V2),EEE,3.9375491367265143,2,4,0.725730676648459,2010.9521139345,-0.1094715338988423,Data Analyst
Academic Performance (V2),BCH,4.130986775800811,5,9,0.8648494897184488,2010.0289476073062,-0.05634358529744913,Data Analyst
Academic Performance (V2),MCB,4.21445311731051,5,9,0.8619110631047674,2013.1501036967888,-0.04218225819517489,Data Analyst
Academic Performance (V2),EEE,4.738280112028613,2,4,1.0228675425274825,2010.2117261731653,0.0950344013789771,Data Analyst
Academic Performance (V2),CVE,3.6079068196934734,2,6,0.6607357838881182,2012.9315570995882,0.1746555266421993,Data Analyst
Academic Performance (V2),PET,2.578794364700316,2,9,0.3814851417683206,2010.862547654404,0.012976082761415361,IT Support
Academic Performance (V2),MIS,2.776040540397236,7,7,0.5403095675285848,2011.0039378551587,0.07151786028483968,IT Support
Academic Performance (V2),CIS,3.6736579485232355,1,1,0.7091788385374737,2014.1768603289388,-0.2452646839275479,Data Analyst
Academic Performance (V2),PET,3.831190210305037,2,9,0.6440907558154394,2012.9795834514582,-0.12692004313696953,Data Analyst
Academic Performance (V2),CHE,4.357388404811874,2,0,0.7607275849165233,2011.9698898672743,-0.0032474933006592017,Data Analyst
Academic Performance (V2),MCE,2.9199587824621918,2,5,0.5936915539549146,2009.9175597276048,0.038310330453030235,IT Support
Academic Performance (V2),CHE,4.592587241448199,2,0,0.9733314632289657,2011.0039469770143,-0.10751667357507683,Data Analyst
Academic Performance (V2),MIS,3.072779062428583,7,7,0.5845588266229039,2011.8558071871919,0.11989388268753819,QA Engineer
Academic Performance (V2),MIS,3.8653129326819697,7,7,0.8840534446288187,2012.8563677416037,-0.045379830039985074,Data Analyst
Academic Performance (V2),PHYE,4.439745808737514,5,9,0.7332921276314311,2012.0463225039744,-0.013926641204493133,Data Analyst
Academic Performance (V2),CHM,2.7018285500141666,7,7,0.47935100369361083,2010.0988908799752,0.04804336663633536,IT Support
Academic Performance (V2),MIS,3.345462217728865,7,7,0.6255512771514283,2014.011893872098,-0.14696752185001918,Data Analyst
Academic Performance (V2),PET,2.8815937380700993,2,9,0.5179779516355343,2010.0076716733777,0.08665507426948739,IT Support
Academic Performance (V2),EEE,4.691059590066806,2,4,0.9793394675571235,2010.0895414803729,-0.04828903926791577,Data Analyst
Academic Performance (V2),MIS,4.083900251497575,7,7,0.7714099113182004,2013.9784511988623,-0.024715398754328672,Data Analyst
Academic Performance (V2),CIS,2.871184149113214,1,1,0.6963202206834886,2010.9551512355933,-0.07156040934380872,IT Support
Academic Performance (V2),CHE,4.049002279566308,2,0,0.7321746156216421,2013.0767086774408,0.0864059535809622,Data Analyst
Academic Performance (V2),CEN,3.753258058762703,1,1,0.7858307028695275,2013.9517792843783,0.00022939638488461461,Data Analyst
Academic Performance (V2),EEE,4.104441661258662,2,4,0.7573144941334546,2009.8743531914201,0.047051420424896684,IT Support
Academic Performance (V2),PHYG,3.4911169575460494,5,9,0.5808130520511747,2012.9841335288795,0.06975251719706826,Data Analyst
Academic Performance (V2),MIS,4.246607102023835,7,7,0.8789727533638274,2011.1003374297484,-0.0787696020857262,Data Analyst
Academic Performance (V2),BCH,2.922692703220856,5,9,0.5464036232168956,2010.0194499344711,-0.03379678679543061,IT Support
Academic Performance (V2),MIS,3.2131385495795755,7,7,0.6816104138966774,2013.0669659222326,-0.00666717293366696,QA Engineer
Academic Performance (V2),MAT,3.181462277268003,5,9,0.49554119704519806,2011.953011551571,0.0949927526029116,QA Engineer
Academic Performance (V2),MIS,4.582201105829741,7,7,0.847568016081052,2012.8846588472745,-0.04328802735096529,Data Analyst
Academic Performance (V2),MCE,2.451288013484959,2,5,0.6198396638161199,2012.8463990383607,0.12364458648580745,IT Support
Academic Performance (V2),CEN,3.686767927570211,1,1,0.6670916048715277,2010.1070608208604,-0.05636477450719826,Data Analyst
Academic Performance (V2),EEE,2.8974494475311325,2,4,0.5172413130928487,2010.0837685270794,0.07424604607072664,IT Support
Academic Performance (V2),MIS,3.153319673906325,2,0,0.5813042992383406,2013.8502815779527,-0.1693379094292551,QA Engineer
Academic Performance (V2),CHM,3.3868840189387863,5,9,0.5688189766733953,2010.0445561388465,0.07293595956681535,QA Engineer
Academic Performance (V2),CIS,4.790912378672824,1,1,0.8261316207355658,2013.021619510305,-0.16473032421641287,Data Analyst
Academic Performance (V2),CHE,3.5721964977164307,2,0,0.6539077899868057,2014.1265461981675,0.08199387017481354,QA Engineer
Academic Performance (V2),CVE,2.949289224081982,2,6,0.5900185358896117,2012.044595808859,-0.0013313465297241497,QA Engineer
Academic Performance (V2),BCH,3.146135048506014,5,9,0.5183432502212425,2013.9512158547227,0.011860133982523328,QA Engineer
Academic Performance (V2),CHE,1.9217356104895116,2,0,0.42713767698059557,2010.0020608598663,0.1691570463131671,IT Support
Academic Performance (V2),BLD,4.168392347644641,2,6,0.7518728241442497,2013.0077694741326,-0.0481275993707713,Data Analyst
Academic Performance (V2),BCH,4.478197533710008,5,9,0.7427086654662034,2012.8932351908393,-0.06090386528661761,Data Analyst
Academic Performance (V2),BCH,2.6711432545788645,5,9,0.4904358978758823,2010.9518094841715,0.017461470496270667,IT Support
Academic Performance (V2),MCE,2.956948114561375,2,5,0.4338912434947257,2013.9892537043445,-0.10756891176377784,Data Analyst
Academic Performance (V2),MCB,3.5867604271566953,5,9,0.77626281041323,2011.9457776426518,-0.05846667208944692,Data Analyst
Academic Performance (V2),CEN,3.7801750173289794,1,1,0.527670896434823,2014.0586554306246,0.13426617708830643,Data Analyst
Academic Performance (V2),CHE,4.633349199167582,2,0,1.0559040728580726,2014.0362927317678,0.029271133005279837,Data Analyst
Academic Performance (V2),EEE,3.193626125788315,2,4,0.7744143987425619,2010.9280736465585,-0.04077071980814924,QA Engineer
Academic Performance (V2),CVE,3.3993199564495784,2,6,0.6240810518813527,2010.0869983039315,0.11344893526967903,QA Engineer
Academic Performance (V2),PHYG,1.970725265876819,5,9,0.44150643152654157,2014.1558179697215,0.027895525383514298,IT Support
Academic Performance (V2),ICE,3.4406185905101165,1,2,0.7078854700497469,2011.933446027989,0.08577349381362331,QA Engineer
Academic Performance (V2),MAT,3.6118888477359286,5,9,0.7801915862853129,2011.9085197931304,0.11181496250053564,Data Analyst
Academic Performance (V2),MCE,3.421009010949264,2,5,0.682645043800722,2011.9492453850182,-0.06381722220024164,QA Engineer
Academic Performance (V2),CIS,4.03353385734673,1,1,0.7973995901242458,2012.8388754877085,0.06228682688376497,Data Analyst
Academic Performance (V2),MCE,3.489047809344825,2,5,0.7333191330202736,2013.0279480708434,-0.06165225007106943,Data Analyst
Academic Performance (V2),CHM,4.460029787063331,5,9,0.900249737754123,2010.8753841019752,0.09840157705610128,Data Analyst
Academic Performance (V2),CEN,1.841281486845671,1,1,0.35830095179579363,2012.1081836635074,0.020596157818249097,IT Support
Academic Performance (V2),EEE,3.701579638418952,2,4,0.8106627608143413,2011.007209755159,-0.0955050631048693,Data Analyst
Academic Performance (V2),MIS,3.7081991344334018,7,7,0.8914630489238415,2012.069166234135,0.057295381522126265,Data Analyst
Academic Performance (V2),EEE,2.641965063940173,2,4,0.6368703872342927,2012.9562375209705,-0.026395036723763966,IT Support
Academic Performance (V2),EEE,3.707635563387419,2,4,0.7860643625151388,2012.0237949353389,0.13299370384690784,Data Analyst
Academic Performance (V2),PET,3.88165528938275,2,9,0.6718758161297376,2014.1426013925031,0.04790126899948458,Data Analyst
Academic Performance (V2),MIS,3.7832741790635813,7,7,0.8100456795586999,2012.9845717926687,-0.026464826055734178,Data Analyst
Academic Performance (V2),PHYR,3.842283366956867,5,9,0.9106075719263955,2011.9536110539266,0.06432542432620596,Data Analyst
Academic Performance (V2),MIS,3.5254256596716957,7,7,0.6843458401103419,2010.9076757494422,-0.11799081239524323,Data Analyst
Academic Performance (V2),EEE,3.1881052773731775,2,4,0.5687938426960988,2009.9637762058405,-0.0005416943776176336,QA Engineer
Academic Performance (V2),PHYE,4.420087370518223,5,9,0.9449414113615592,2013.0089158655285,-0.0779377415957816,Data Analyst
Academic Performance (V2),CVE,4.583659362179838,2,6,0.846118083708992,2014.091265580302,-0.05720915177670194,Data Analyst
Academic Performance (V2),ICE,3.447073149792512,1,2,0.8129903864210465,2010.0103038553855,0.12458040328240799,Data Analyst
Academic Performance (V2),CIS,3.0176552305783684,1,1,0.4849563933209395,2012.9154025859386,-0.14257762880194388,IT Support
Academic Performance (V2),CHE,2.755625667967368,2,0,0.44793901615416737,2013.105966533578,0.03753425783909498,IT Support
Academic Performance (V2),MIS,4.2927069894922765,7,7,0.8120298958581005,2011.244833221625,0.10397033234344569,Data Analyst
Academic Performance (V2),MIS,2.5646673471941237,7,7,0.2303149890397418,2014.0415174718364,0.0865231005373442,IT Support
Academic Performance (V2),EEE,3.1951564994062815,2,4,0.5648293338747328,2012.0350707746904,-0.0098559573173225,QA Engineer
Academic Performance (V2),CVE,3.5204594688305426,2,6,0.49533359313269065,2012.8523677892633,-0.08209588227668764,QA Engineer
Academic Performance (V2),ICE,4.696603977818135,1,2,0.9744512000202856,2014.0953659557279,-0.04556776178317017,Data Analyst
Academic Performance (V2),MCB,4.159409398742999,5,9,0.9259489926614966,2011.0887171869765,0.16954724821657782,QA Engineer
Academic Performance (V2),BLD,2.523268131278972,2,6,0.4860230580250354,2014.0063777354794,-0.045223847228265494,IT Support
Academic Performance (V2),CIS,3.5191219897299355,1,1,0.694358530847634,2010.9433578784458,0.11991101389654404,Data Analyst
Academic Performance (V2),ICE,2.5521981595144876,1,2,0.40782472710353357,2009.8249595112638,-0.009806654144122795,IT Support
Academic Performance (V2),CIS,4.198363947656269,1,1,0.9076301974153497,2010.9115213457105,0.015192212168597997,Data Analyst
Academic Performance (V2),CIS,4.509289764038873,5,9,0.7954730051935495,2010.0314611451345,0.1567741443144204,Data Analyst
Academic Performance (V2),MIS,3.846080966601437,7,7,0.6059947901965705,2012.8878253575588,0.1550926161382868,Data Analyst
Academic Performance (V2),BCH,4.092813437559983,1,1,0.6617897636543273,2013.8368903093542,0.11049170465628189,Data Analyst
Academic Performance (V2),CIS,3.3662821801079317,1,1,0.6453792843693732,2011.0227966114694,-0.03016144953076812,QA Engineer
Academic Performance (V2),CVE,3.8028124237905105,2,5,0.7670488495189967,2011.8829237739342,0.03063430501806895,Data Analyst
Academic Performance (V2),CIS,2.765866980506936,1,1,0.4623303044314024,2009.938974497418,-0.11602780639496942,IT Support
Academic Performance (V2),EEE,3.366644375782613,2,4,0.6498348172162443,2013.0678178118121,0.006935276060296621,QA Engineer
Academic Performance (V2),MCB,2.2957777521772105,5,9,0.36610081127497285,2012.9844151745972,0.02168379666936526,IT Support
Academic Performance (V2),MIS,2.920909922811308,7,7,0.43908377566476825,2011.9871284102119,0.19204902429309031,IT Support
Academic Performance (V2),CHE,3.2938203027900745,2,0,0.6793901737674604,2013.9150737698176,0.005378975515012331,QA Engineer
Academic Performance (V2),MCE,4.531794280615153,2,5,0.774763086444294,2011.9404664824747,0.11833971270347442,Data Analyst
Academic Performance (V2),BLD,3.4882883251097607,2,6,0.813242252406564,2012.9339557789567,-0.013054257809398818,QA Engineer
Academic Performance (V2),CVE,2.568147733067891,2,6,0.4977370785918693,2009.9324001245416,-0.03194379783492498,IT Support
Academic Performance (V2),CIS,2.7667686622831873,1,1,0.5305117234344078,2012.0004921948632,0.09027935550606088,IT Support
Academic Performance (V2),CVE,3.5393426114696367,2,6,0.5290543484610509,2011.9725552061852,-0.16084089096602303,Data Analyst
Academic Performance (V2),ICE,4.329769698000518,1,2,0.8895656691399545,2011.9585440921012,0.19996607975963449,Data Analyst
Academic Performance (V2),CIS,3.47544846903237,1,1,0.6630849249802941,2014.0256851162576,-0.032856923500181295,Data Analyst
Academic Performance (V2),PHYE,2.9080221898678342,5,9,0.505530049828562,2013.011712056865,-0.03492314209213578,IT Support
Academic Performance (V2),MCB,2.4370024857627306,5,9,0.39041945445569376,2010.9854396125904,-0.04070073883148524,IT Support
Academic Performance (V2),MAT,3.5483833354334267,5,9,0.6682873097286971,2010.9120132409782,0.11321447785877253,Data Analyst
Academic Performance (V2),BCH,3.6118752376347825,1,1,0.7976699846276428,2011.0311051156932,-0.13463344783719242,QA Engineer
Academic Performance (V2),ICE,2.3350203503387372,1,2,0.34038280907837815,2010.06255123342,0.06743265118030635,IT Support
Academic Performance (V2),EEE,4.728010515417481,2,4,1.112544455215903,2012.9950699841916,0.14950011146700115,Data Analyst
Academic Performance (V2),CIS,2.477893967915945,1,1,0.44926736722734184,2010.9885883170941,0.08935011474463178,IT Support
Academic Performance (V2),EEE,3.8564905853960876,2,4,0.7091409452014829,2012.0094540637574,0.09409505237160178,Data Analyst
Academic Performance (V2),PHYE,3.669568195902858,5,9,0.91166184956962,2012.7515795712718,-0.10711435291147019,Data Analyst
Academic Performance (V2),CEN,3.825612492021706,1,1,0.7725350067021425,2010.0676329818025,0.16307308404348814,Data Analyst
Academic Performance (V2),EEE,3.4377210683884933,2,4,0.904000407205205,2011.1113355696925,0.024415426369558985,QA Engineer
Academic Performance (V2),MIS,3.4387820715525574,7,7,0.7238150993695911,2011.0038014830154,-0.08921432262211357,QA Engineer
Academic Performance (V2),PET,3.607663159967319,2,9,0.6645241547706533,2011.8878564128115,-0.09183234261703678,Data Analyst
Academic Performance (V2),MCB,4.268185482335588,5,9,0.8414386427138044,2013.0305886399774,-0.07933802281492264,Data Analyst
Academic Performance (V2),BCH,4.031994706701524,5,9,0.8553715645394233,2010.0358993303666,0.07261277303480557,Data Analyst
Academic Performance (V2),BCH,2.7633777291665984,5,9,0.42216461832469016,2010.8015065532795,-0.004666137531633066,IT Support
Academic Performance (V2),CHE,3.9011825506992532,2,0,0.8772250084386678,2012.836288092926,0.07383117962827637,Data Analyst
Academic Performance (V2),BLD,2.8820529164460575,2,6,0.6008084574194434,2012.050699274586,-0.08572803201782397,IT Support
Academic Performance (V2),MIS,3.220190527426157,7,7,0.8644452804145794,2012.910994239168,0.020360146574365332,QA Engineer
Academic Performance (V2),CIS,3.289243161995102,1,1,0.5947073853302729,2011.8759618661525,-0.05378924430584763,QA Engineer
Academic Performance (V2),EEE,4.850437968976408,2,4,0.8451640692412247,2013.1702538072338,-0.09278426729958446,Data Analyst
Academic Performance (V2),MCE,3.388309303801692,2,5,0.7172008092525969,2014.088735645369,0.03721274751973196,QA Engineer
Academic Performance (V2),ICE,3.989603590733364,1,2,0.9740932183182432,2013.1454257560356,0.16260048141188332,Data Analyst
Academic Performance (V2),MAT,4.784182954351764,5,9,1.0757969578327913,2012.0552833272425,0.05387578183907489,Data Analyst
Academic Performance (V2),PET,4.141705830530228,2,9,0.8883302207821065,2012.053221251933,-0.060157462043875676,Data Analyst
Academic Performance (V2),MIS,2.0950856902636743,7,7,0.35552575008823695,2013.0468619420744,-0.19229946198028125,IT Support
Academic Performance (V2),BCH,4.212963227245175,5,9,0.9325724164651272,2010.948878102434,0.009113671879885965,Data Analyst
Academic Performance (V2),MCE,3.275905986148764,2,5,0.6980123416488796,2012.9384844799624,0.03433129309019001,IT Support
Academic Performance (V2),EEE,3.125354498202184,2,4,0.6561398396464829,2013.966498929942,-0.25896755976890007,QA Engineer
Academic Performance (V2),CHM,3.6195871854802437,5,9,0.905380306556501,2013.1031576462472,-0.027620232764255476,Data Analyst
Academic Performance (V2),MCB,2.515193954197975,5,9,0.5699323559139247,2013.0123671312854,-0.02284014867318156,IT Support
Academic Performance (V2),PET,3.202851816477591,2,9,0.5571485223062662,2011.9151052745754,0.03150914727545991,QA Engineer
Academic Performance (V2),EEE,3.9930876640631174,2,4,0.8030195551844423,2013.9428306769087,0.11740646102402495,Data Analyst
Academic Performance (V2),CEN,3.2854658636674685,1,1,0.6162232353406872,2010.087404296999,-0.35141717933521216,QA Engineer
Academic Performance (V2),ICE,4.856317985911304,1,2,1.2522904652860385,2012.9099213230977,-0.11642600652118729,Data Analyst
Academic Performance (V2),ICE,4.422610105955022,1,2,0.9941889916328865,2009.9406468786883,-0.019810718999589593,Data Analyst
Academic Performance (V2),CIS,3.003088114619847,1,1,0.40859230391619306,2009.8598695282353,-0.08609551203717089,IT Support
Academic Performance (V2),PET,3.436770397993366,2,9,0.6143572116080432,2013.8704450450625,0.05273871985523692,QA Engineer
Academic Performance (V2),ICE,4.547408035129159,1,2,1.0157726530939475,2013.9759133473092,0.07406275214498549,Data Analyst
Academic Performance (V2),BLD,4.6752338122514745,2,6,0.9042309789616543,2013.9439281903974,-0.08805214934404565,Data Analyst
Academic Performance (V2),CEN,3.357306031951988,1,1,0.7425875440740743,2012.1020379323922,0.037182272035820335,QA Engineer
Academic Performance (V2),CEN,3.187877192806967,1,1,0.6369886786268959,2012.0362455158681,0.13373928095563223,QA Engineer
Academic Performance (V2),BCH,2.403970195090363,5,9,0.4025848834568136,2012.0916493779757,-0.02062422509032347,IT Support
Academic Performance (V2),EEE,2.733212027742124,2,4,0.553828324164414,2012.9392677952949,0.1707615298836822,IT Support
Academic Performance (V2),BCH,3.0109659730420315,1,2,0.45135965406316325,2013.0060814975157,-0.15893557544615897,IT Support
Academic Performance (V2),MAT,2.0960445607329543,5,9,0.42295173953087123,2011.9554578319571,0.004864839527609521,IT Support
Academic Performance (V2),MIS,3.10906238061198,7,7,0.8090150917861207,2011.9798230737208,0.2175551315351381,QA Engineer
Academic Performance (V2),CEN,3.99764281814716,1,1,0.6733588733768914,2012.81257274392,0.0816256537196699,Data Analyst
Academic Performance (V2),BCH,3.069401820017085,5,9,0.3794349333873555,2011.2468510738163,-0.11790988794862414,IT Support
Academic Performance (V2),PHYE,1.8931375217601458,5,9,0.4722599493779685,2012.0860442433486,-0.016324234625338038,IT Support
Academic Performance (V2),MAT,2.9248114306907076,5,9,0.4504145219171467,2010.9791737229152,-0.09457559767002863,IT Support
Academic Performance (V2),MIS,2.6923040020234565,7,7,0.37166321967971994,2010.9073657152426,-0.029610993746426836,IT Support
Academic Performance (V2),CHE,4.187149386285152,2,0,0.7820358260264968,2011.921949983946,-0.06052495267909019,Data Analyst
Academic Performance (V2),ICE,3.754817454048364,1,2,0.7793151122750431,2013.9489837801427,-0.08661025481161543,Data Analyst
Academic Performance (V2),MIS,2.7891508543242547,7,7,0.6894221471996033,2013.1452021625807,-0.10158032146431475,IT Support
Academic Performance (V2),MIS,3.8754903899844084,7,7,0.752064214295613,2012.0298679355656,0.09737155619993604,Data Analyst
Academic Performance (V2),CEN,3.494077598637426,1,1,0.6514428821455513,2011.9690704775062,0.2828176084457171,Data Analyst
Academic Performance (V2),BLD,3.0138722564391593,2,6,0.726121782009763,2012.821367555644,0.04540220471939319,QA Engineer
Academic Performance (V2),MCB,4.108915243964008,5,9,0.9845809678374077,2012.0390260554661,0.1446881237048013,Data Analyst
Academic Performance (V2),CVE,3.696115441773184,5,9,0.7372133757470588,2011.908930097916,-0.05482771642635203,Data Analyst
Academic Performance (V2),CHE,3.6282541554624106,2,0,0.645195038070904,2010.0121809271955,0.08525941357011081,Data Analyst
Academic Performance (V2),EEE,5.053609380766603,2,4,0.9607844213782994,2009.9489116079621,-0.04568303769622598,Data Analyst
Academic Performance (V2),MIS,2.7107276946606818,7,7,0.5621694806027582,2009.8562030728715,0.041355598692458445,IT Support
Academic Performance (V2),ICE,2.751255042800718,1,2,0.4755596805183733,2012.9623601163341,0.11013200005064826,IT Support
Academic Performance (V2),MCE,3.3478639539730257,2,5,0.6549358844571623,2013.9805469170653,-0.08324463707762961,QA Engineer
Academic Performance (V2),PET,2.5489732929917355,2,9,0.5806457063941481,2013.1665769872354,-0.22843148045989226,Data Analyst
Academic Performance (V2),BCH,3.633371541802567,5,9,0.6475608026766873,2013.1856596892505,0.07872214811404267,Data Analyst
Academic Performance (V2),PET,2.6821788213306386,2,9,0.590659918565586,2012.7619574721166,-0.08526170441178876,QA Engineer
Academic Performance (V2),EEE,4.08136599472861,2,4,0.68163884465666,2012.1436966409735,-0.02092550590827036,Data Analyst
Academic Performance (V2),CHM,3.9215330360573777,5,9,0.7373164131986194,2012.054924831399,-0.16791474652032704,Data Analyst
Academic Performance (V2),MCB,4.709870229857679,2,4,1.0223354458775964,2009.9952616013452,-0.09007680645497979,Data Analyst
Academic Performance (V2),CEN,3.5332384389292812,1,1,0.7261736224450206,2011.02622930791,-0.08382679000401119,Data Analyst
Academic Performance (V2),CVE,3.444063421963721,2,6,0.5680397039928993,2013.133045517955,0.08585432761884708,QA Engineer
Academic Performance (V2),MCE,4.394293483646979,2,5,0.9301075559189772,2010.8320240313299,0.03583970636379171,Data Analyst
Academic Performance (V2),CVE,2.20674214486124,2,6,0.4554561374462105,2011.8998386948292,0.09982776063527739,IT Support
Academic Performance (V2),ICE,3.9249131837018,1,2,0.6275565855435042,2009.7996168209559,0.07152150031349662,Data Analyst
Academic Performance (V2),CEN,3.774982674636914,5,9,0.6215671762983933,2014.0204994746107,-0.02124240875549413,Data Analyst
Academic Performance (V2),EEE,4.902707528110001,2,4,0.7714624608605676,2010.107120510803,0.018363101962174663,Data Analyst
Academic Performance (V2),CHE,3.874512329340297,2,0,0.6500943435355576,2011.8882928082605,-0.07213708934746858,Data Analyst
Academic Performance (V2),CHE,3.368064751565665,2,0,0.7400618070601539,2010.8345822809279,-0.033314870439698614,QA Engineer
Academic Performance (V2),CHM,3.0388113820884417,5,9,0.7154387642758315,2012.0256947846337,0.07845989104500652,QA Engineer
Academic Performance (V2),CHE,2.9746800075715223,2,0,0.613355675510328,2011.9178877483175,0.13188875760615254,QA Engineer
Academic Performance (V2),EEE,3.7772397607821873,2,4,0.7899169538219183,2010.9930912679745,-0.018755926465061176,Data Analyst
Academic Performance (V2),ICE,3.3332038625893246,1,2,0.567450132221193,2012.9710353951266,0.08409140698700099,QA Engineer
Academic Performance (V2),CHM,3.5026520828119843,5,9,0.6573563516542293,2012.8675922190203,-0.16705331537277357,QA Engineer
Academic Performance (V2),MCB,3.2999282188466084,5,9,0.562055675520706,2012.1304320164577,0.06630871558246601,QA Engineer
Academic Performance (V2),CIS,2.9327907721201023,1,1,0.6208395943445654,2012.1006809960613,0.25867034327591515,IT Support
Academic Performance (V2),CHM,2.9620844628309912,5,9,0.5437190991255464,2013.0245780134503,0.08239142205117621,IT Support
Academic Performance (V2),CIS,4.14433330595716,1,1,0.7876891873330369,2012.9449120069735,-0.11180142884125671,Data Analyst
Academic Performance (V2),EEE,2.701776861600362,2,4,0.5583950252880451,2013.1227105656228,0.05889660727253654,IT Support
Academic Performance (V2),BLD,3.0132451800161304,2,6,0.5911071337150594,2014.0890831137942,0.034343712252298424,QA Engineer
Academic Performance (V2),PET,3.8672665079458994,2,9,0.7542056246837789,2010.0317213523351,0.11907136329794693,Data Analyst
Academic Performance (V2),MCB,3.2335018758151004,1,1,0.6363345925111904,2011.8686023456194,-0.14385719109204306,QA Engineer
Academic Performance (V2),CIS,4.457002519489285,1,1,0.874215686583727,2011.9111674886356,0.054308238327894554,Data Analyst
Academic Performance (V2),BLD,3.4489102877201043,2,6,0.48834322488536686,2012.9619398259902,-0.10113880133191416,QA Engineer
Academic Performance (V2),EEE,3.0551262852361383,2,4,0.6591404966966617,2010.8539174679215,-0.06568876054567825,QA Engineer
Academic Performance (V2),MIS,3.969076703103041,7,7,0.6733225599003648,2014.1891029115272,0.0959400728600023,Data Analyst
Academic Performance (V2),PHYE,3.475992933316284,5,9,0.6064341323340756,2012.0414364586657,0.07973830551961472,Data Analyst
Academic Performance (V2),MCB,2.5802813409861054,5,9,0.5265310467181404,2011.879808779038,-0.15070435995712417,IT Support
Academic Performance (V2),PET,4.7694488669579,2,9,1.0531788842294652,2013.057650671538,-0.009111319684314922,Data Analyst
Academic Performance (V2),EEE,3.6887523081434117,2,4,0.6492590680441362,2013.8923635963981,0.08606893483228985,Data Analyst
